Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 11:08:48 UTC 2022,-107,-13,-74,0,0,0,1059014,0.0
Mon Jun 27 11:08:51 UTC 2022,-107,-13,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:54 UTC 2022,-107,-13,-76,0,0,0,1059293,0.0007356706425737182
Mon Jun 27 11:08:58 UTC 2022,-107,-13,-72,0,0,0,1059293,0.0
Mon Jun 27 11:09:01 UTC 2022,-106,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:04 UTC 2022,-106,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:07 UTC 2022,-107,-10,-78,0,0,0,1059293,0.0
Mon Jun 27 11:09:10 UTC 2022,-108,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:09:13 UTC 2022,-107,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:16 UTC 2022,-108,-8,-78,0,0,0,1059293,0.0
Mon Jun 27 11:09:19 UTC 2022,-107,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:22 UTC 2022,-107,-11,-75,0,0,0,1059293,0.0
Mon Jun 27 11:09:25 UTC 2022,-107,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:09:28 UTC 2022,-107,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:31 UTC 2022,-107,-14,-73,0,0,0,1059293,0.0
Mon Jun 27 11:09:34 UTC 2022,-106,-9,-77,0,0,0,1059293,0.0
Mon Jun 27 11:09:37 UTC 2022,-107,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:09:40 UTC 2022,-107,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:43 UTC 2022,-108,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:09:46 UTC 2022,-107,-9,-77,0,0,0,1059293,0.0
Mon Jun 27 11:09:49 UTC 2022,-107,-13,-72,0,0,0,1059293,0.0
Mon Jun 27 11:09:52 UTC 2022,-107,-13,-75,0,0,0,1059293,0.0
Mon Jun 27 11:09:55 UTC 2022,-107,-13,-73,0,0,0,1059293,0.0
Mon Jun 27 11:09:58 UTC 2022,-107,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:10:01 UTC 2022,-107,-12,-75,0,0,0,1059293,0.0
Mon Jun 27 11:10:05 UTC 2022,-107,-9,-77,0,0,0,1059293,0.0
Mon Jun 27 11:10:08 UTC 2022,-108,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:11 UTC 2022,-107,-10,-78,0,0,0,1059293,0.0
Mon Jun 27 11:10:14 UTC 2022,-108,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:17 UTC 2022,-108,-12,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:20 UTC 2022,-107,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:23 UTC 2022,-108,-13,-74,0,0,0,1059293,0.0
Mon Jun 27 11:10:26 UTC 2022,-107,-13,-73,0,0,0,1059293,0.0
Mon Jun 27 11:10:29 UTC 2022,-108,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:10:32 UTC 2022,-107,-12,-75,0,0,0,1059293,0.0
Mon Jun 27 11:10:35 UTC 2022,-107,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:38 UTC 2022,-107,-11,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:41 UTC 2022,-107,-10,-77,0,0,0,1059293,0.0
Mon Jun 27 11:10:44 UTC 2022,-107,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:47 UTC 2022,-107,-10,-76,0,0,0,1059293,0.0
Mon Jun 27 11:10:50 UTC 2022,-107,-9,-77,0,0,0,1059293,0.0
Mon Jun 27 11:10:53 UTC 2022,-106,-13,-75,0,0,0,1059422,0.00034199346302159775
Mon Jun 27 11:10:57 UTC 2022,-105,-14,-70,0,0,0,1059422,0.0
Mon Jun 27 11:11:00 UTC 2022,-106,-11,-75,0,0,0,1059422,0.0
Mon Jun 27 11:11:03 UTC 2022,-107,-13,-74,0,0,0,1059422,0.0
Mon Jun 27 11:11:06 UTC 2022,-107,-11,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:09 UTC 2022,-107,-10,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:12 UTC 2022,-107,-13,-73,0,0,0,1059422,0.0
Mon Jun 27 11:11:15 UTC 2022,-107,-10,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:18 UTC 2022,-107,-9,-78,0,0,0,1059422,0.0
Mon Jun 27 11:11:21 UTC 2022,-107,-11,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:24 UTC 2022,-107,-9,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:27 UTC 2022,-107,-11,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:30 UTC 2022,-107,-9,-78,0,0,0,1059422,0.0
Mon Jun 27 11:11:33 UTC 2022,-107,-11,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:36 UTC 2022,-108,-11,-76,0,0,0,1059422,0.0
Mon Jun 27 11:11:39 UTC 2022,-107,-9,-77,0,0,0,1059422,0.0
Mon Jun 27 11:11:42 UTC 2022,-107,-12,-75,0,0,0,1059422,0.0
Mon Jun 27 11:11:45 UTC 2022,-107,-13,-74,0,0,0,1059422,0.0
Mon Jun 27 11:11:48 UTC 2022,-107,-12,-75,0,0,0,1059498,0.0002012089875658194
Mon Jun 27 11:11:51 UTC 2022,-106,-13,-72,0,0,0,1059498,0.0
Mon Jun 27 11:11:54 UTC 2022,-106,-10,-76,0,0,0,1059498,0.0
Mon Jun 27 11:11:57 UTC 2022,-106,-11,-75,0,0,0,1059498,0.0
Mon Jun 27 11:12:00 UTC 2022,-108,-12,-75,0,0,0,1059498,0.0
Mon Jun 27 11:12:04 UTC 2022,-108,-12,-76,0,0,0,1059498,0.0
Mon Jun 27 11:12:07 UTC 2022,-108,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:12:10 UTC 2022,-107,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:12:13 UTC 2022,-107,-14,-73,0,0,0,1059498,0.0
Mon Jun 27 11:12:16 UTC 2022,-107,-10,-77,0,0,0,1059498,0.0
Mon Jun 27 11:12:19 UTC 2022,-107,-13,-73,0,0,0,1059498,0.0
Mon Jun 27 11:12:22 UTC 2022,-107,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:12:25 UTC 2022,-107,-12,-75,0,0,0,1059498,0.0
Mon Jun 27 11:12:28 UTC 2022,-107,-12,-75,0,0,0,1059498,0.0
Mon Jun 27 11:12:31 UTC 2022,-107,-14,-73,0,0,0,1059498,0.0
Mon Jun 27 11:12:34 UTC 2022,-108,-14,-73,0,0,0,1059498,0.0
Mon Jun 27 11:12:37 UTC 2022,-108,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:12:40 UTC 2022,-108,-12,-75,0,0,0,1059498,0.0
Mon Jun 27 11:12:43 UTC 2022,-107,-10,-77,0,0,0,1059498,0.0
Mon Jun 27 11:12:46 UTC 2022,-107,-10,-77,0,0,0,1059498,0.0
Mon Jun 27 11:12:49 UTC 2022,-108,-9,-78,0,0,0,1059498,0.0
Mon Jun 27 11:12:52 UTC 2022,-107,-13,-73,0,0,0,1059498,0.0
Mon Jun 27 11:12:55 UTC 2022,-107,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:12:58 UTC 2022,-107,-14,-73,0,0,0,1059498,0.0
Mon Jun 27 11:13:01 UTC 2022,-107,-9,-78,0,0,0,1059498,0.0
Mon Jun 27 11:13:04 UTC 2022,-107,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:07 UTC 2022,-107,-12,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:10 UTC 2022,-107,-13,-73,0,0,0,1059498,0.0
Mon Jun 27 11:13:13 UTC 2022,-107,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:13:16 UTC 2022,-108,-10,-77,0,0,0,1059498,0.0
Mon Jun 27 11:13:19 UTC 2022,-108,-11,-77,0,0,0,1059498,0.0
Mon Jun 27 11:13:22 UTC 2022,-107,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:25 UTC 2022,-107,-13,-73,0,0,0,1059498,0.0
Mon Jun 27 11:13:28 UTC 2022,-107,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:31 UTC 2022,-107,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:35 UTC 2022,-107,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:38 UTC 2022,-107,-14,-72,0,0,0,1059498,0.0
Mon Jun 27 11:13:41 UTC 2022,-107,-13,-75,0,0,0,1059498,0.0
Mon Jun 27 11:13:44 UTC 2022,-107,-10,-77,0,0,0,1059498,0.0
Mon Jun 27 11:13:47 UTC 2022,-108,-13,-74,0,0,0,1059498,0.0
Mon Jun 27 11:13:50 UTC 2022,-107,-14,-73,0,0,0,1059498,0.0
Mon Jun 27 11:13:53 UTC 2022,-107,-11,-76,0,0,0,1059498,0.0
Mon Jun 27 11:13:56 UTC 2022,-106,-11,-73,0,0,0,1059853,0.000937724052488075
Mon Jun 27 11:13:59 UTC 2022,-106,-13,-71,0,0,0,1059853,0.0
Mon Jun 27 11:14:02 UTC 2022,-106,-12,-72,0,0,0,1059853,0.0
Mon Jun 27 11:14:05 UTC 2022,-107,-14,-71,0,0,0,1059853,0.0
Mon Jun 27 11:14:08 UTC 2022,-108,-12,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:11 UTC 2022,-108,-10,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:14 UTC 2022,-108,-12,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:17 UTC 2022,-107,-10,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:20 UTC 2022,-108,-11,-76,0,0,0,1059853,0.0
Mon Jun 27 11:14:23 UTC 2022,-108,-13,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:26 UTC 2022,-108,-13,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:29 UTC 2022,-108,-12,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:32 UTC 2022,-108,-13,-73,0,0,0,1059853,0.0
Mon Jun 27 11:14:35 UTC 2022,-108,-13,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:38 UTC 2022,-108,-11,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:41 UTC 2022,-108,-11,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:44 UTC 2022,-108,-13,-74,0,0,0,1059853,0.0
Mon Jun 27 11:14:48 UTC 2022,-109,-13,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:51 UTC 2022,-108,-12,-75,0,0,0,1059853,0.0
Mon Jun 27 11:14:54 UTC 2022,-108,-10,-77,0,0,0,1059853,0.0
Mon Jun 27 11:14:57 UTC 2022,-107,-11,-77,0,0,0,1059853,0.0
Mon Jun 27 11:15:00 UTC 2022,-108,-13,-73,0,0,0,1059853,0.0
Mon Jun 27 11:15:03 UTC 2022,-105,-12,-72,0,0,0,1059929,0.00019928938120123977
Mon Jun 27 11:15:06 UTC 2022,-106,-13,-72,0,0,0,1059929,0.0
Mon Jun 27 11:15:09 UTC 2022,-106,-13,-72,0,0,0,1059929,0.0
Mon Jun 27 11:15:12 UTC 2022,-108,-12,-77,0,0,0,1059929,0.0
Mon Jun 27 11:15:15 UTC 2022,-107,-13,-73,0,0,0,1059929,0.0
Mon Jun 27 11:15:18 UTC 2022,-108,-13,-75,0,0,0,1059929,0.0
Mon Jun 27 11:15:21 UTC 2022,-108,-11,-77,0,0,0,1059929,0.0
Mon Jun 27 11:15:24 UTC 2022,-107,-13,-73,0,0,0,1059929,0.0
Mon Jun 27 11:15:27 UTC 2022,-108,-11,-77,0,0,0,1059929,0.0
Mon Jun 27 11:15:30 UTC 2022,-108,-11,-77,0,0,0,1059929,0.0
Mon Jun 27 11:15:33 UTC 2022,-107,-11,-74,0,0,0,1060005,0.00019593245284888147
Mon Jun 27 11:15:36 UTC 2022,-106,-11,-74,0,0,0,1060005,0.0
Mon Jun 27 11:15:39 UTC 2022,-106,-12,-73,0,0,0,1060005,0.0
Mon Jun 27 11:15:42 UTC 2022,-106,-10,-75,0,0,0,1060005,0.0
Mon Jun 27 11:15:45 UTC 2022,-108,-13,-74,0,0,0,1060005,0.0
Mon Jun 27 11:15:48 UTC 2022,-108,-12,-77,0,0,0,1060005,0.0
Mon Jun 27 11:15:51 UTC 2022,-107,-11,-76,0,0,0,1060005,0.0
Mon Jun 27 11:15:54 UTC 2022,-106,-11,-74,0,0,0,1060134,0.00034585311998300793
Mon Jun 27 11:15:57 UTC 2022,-106,-14,-70,0,0,0,1060134,0.0
Mon Jun 27 11:16:00 UTC 2022,-107,-11,-74,0,0,0,1060134,0.0
Mon Jun 27 11:16:03 UTC 2022,-108,-13,-74,0,0,0,1060134,0.0
Mon Jun 27 11:16:07 UTC 2022,-106,-13,-72,0,0,0,1060210,0.00020028989320054993
Mon Jun 27 11:16:10 UTC 2022,-106,-11,-76,0,0,0,1060210,0.0
Mon Jun 27 11:16:13 UTC 2022,-106,-12,-72,0,0,0,1060210,0.0
Mon Jun 27 11:16:16 UTC 2022,-106,-13,-71,0,0,0,1060210,0.0
Mon Jun 27 11:16:19 UTC 2022,-108,-12,-75,0,0,0,1060210,0.0
Mon Jun 27 11:16:22 UTC 2022,-108,-12,-75,0,0,0,1060210,0.0
Mon Jun 27 11:16:25 UTC 2022,-108,-13,-75,0,0,0,1060210,0.0
Mon Jun 27 11:16:28 UTC 2022,-108,-13,-75,0,0,0,1060210,0.0
Mon Jun 27 11:16:31 UTC 2022,-108,-11,-77,0,0,0,1060210,0.0
Mon Jun 27 11:16:34 UTC 2022,-108,-11,-77,0,0,0,1060210,0.0
Mon Jun 27 11:16:37 UTC 2022,-108,-11,-77,0,0,0,1060210,0.0
Mon Jun 27 11:16:40 UTC 2022,-107,-11,-76,0,0,0,1060286,0.00019957388120614913
Mon Jun 27 11:16:43 UTC 2022,-107,-10,-77,0,0,0,1060286,0.0
Mon Jun 27 11:16:46 UTC 2022,-107,-11,-76,0,0,0,1060286,0.0
Mon Jun 27 11:16:49 UTC 2022,-108,-10,-77,0,0,0,1060286,0.0
Mon Jun 27 11:16:52 UTC 2022,-108,-14,-74,0,0,0,1060286,0.0
Mon Jun 27 11:16:55 UTC 2022,-108,-12,-76,0,0,0,1060286,0.0
Mon Jun 27 11:16:58 UTC 2022,-108,-13,-74,0,0,0,1060286,0.0
Mon Jun 27 11:17:01 UTC 2022,-108,-13,-75,0,0,0,1060286,0.0
Mon Jun 27 11:17:04 UTC 2022,-108,-10,-77,0,0,0,1060286,0.0
Mon Jun 27 11:17:07 UTC 2022,-109,-11,-77,0,0,0,1060286,0.0
Mon Jun 27 11:17:10 UTC 2022,-108,-10,-75,0,0,0,1060362,0.00020092422227528637
Mon Jun 27 11:17:13 UTC 2022,-107,-12,-73,0,0,0,1060362,0.0
Mon Jun 27 11:17:16 UTC 2022,-108,-14,-73,0,0,0,1060362,0.0
Mon Jun 27 11:17:19 UTC 2022,-107,-13,-74,0,0,0,1060362,0.0
Mon Jun 27 11:17:22 UTC 2022,-108,-10,-77,0,0,0,1060362,0.0
Mon Jun 27 11:17:25 UTC 2022,-108,-12,-76,0,0,0,1060362,0.0
Mon Jun 27 11:17:28 UTC 2022,-108,-12,-76,0,0,0,1060362,0.0
Mon Jun 27 11:17:31 UTC 2022,-108,-12,-76,0,0,0,1060362,0.0
Mon Jun 27 11:17:34 UTC 2022,-107,-11,-76,0,0,0,1060362,0.0
Mon Jun 27 11:17:37 UTC 2022,-108,-12,-75,0,0,0,1060362,0.0
Mon Jun 27 11:17:41 UTC 2022,-108,-11,-77,0,0,0,1060362,0.0
Mon Jun 27 11:17:44 UTC 2022,-110,-12,-77,0,0,0,1060438,0.00019874583363764064
Mon Jun 27 11:17:47 UTC 2022,-108,-12,-73,0,0,0,1060438,0.0
Mon Jun 27 11:17:50 UTC 2022,-107,-13,-73,0,0,0,1060438,0.0
Mon Jun 27 11:17:53 UTC 2022,-108,-9,-77,0,0,0,1060438,0.0
Mon Jun 27 11:17:56 UTC 2022,-108,-13,-75,0,0,0,1060438,0.0
Mon Jun 27 11:17:59 UTC 2022,-108,-15,-73,0,0,0,1060438,0.0
Mon Jun 27 11:18:02 UTC 2022,-107,-11,-75,0,0,0,1060438,0.0
Mon Jun 27 11:18:05 UTC 2022,-107,-12,-76,0,0,0,1060438,0.0
Mon Jun 27 11:18:08 UTC 2022,-108,-11,-77,0,0,0,1060438,0.0
Mon Jun 27 11:18:11 UTC 2022,-108,-12,-75,0,0,0,1060438,0.0
Mon Jun 27 11:18:14 UTC 2022,-108,-13,-74,0,0,0,1060514,0.0001998677629515512
Mon Jun 27 11:18:17 UTC 2022,-107,-13,-73,0,0,0,1060514,0.0
Mon Jun 27 11:18:20 UTC 2022,-107,-12,-73,0,0,0,1060514,0.0
Mon Jun 27 11:18:23 UTC 2022,-107,-13,-75,0,0,0,1060514,0.0
Mon Jun 27 11:18:26 UTC 2022,-108,-13,-75,0,0,0,1060514,0.0
Mon Jun 27 11:18:29 UTC 2022,-108,-12,-75,0,0,0,1060514,0.0
Mon Jun 27 11:18:32 UTC 2022,-107,-12,-76,0,0,0,1060514,0.0
Mon Jun 27 11:18:35 UTC 2022,-108,-12,-76,0,0,0,1060514,0.0
Mon Jun 27 11:18:38 UTC 2022,-108,-11,-77,0,0,0,1060514,0.0
Mon Jun 27 11:18:41 UTC 2022,-108,-12,-75,0,0,0,1060514,0.0
Mon Jun 27 11:18:45 UTC 2022,-108,-11,-77,0,0,0,1061382,0.0022728747020554912
Mon Jun 27 11:18:48 UTC 2022,-107,-12,-75,0,0,0,1063728,0.006219781039468018
Mon Jun 27 11:18:51 UTC 2022,-106,-12,-73,0,0,0,1063728,0.0
Mon Jun 27 11:18:54 UTC 2022,-106,-12,-75,0,0,0,1063728,0.0
Mon Jun 27 11:18:57 UTC 2022,-107,-11,-76,0,0,0,1063815,0.00022798186522181635
Mon Jun 27 11:19:00 UTC 2022,-106,-11,-76,0,0,0,1063815,0.0
Mon Jun 27 11:19:03 UTC 2022,-106,-14,-72,0,0,0,1063815,0.0
Mon Jun 27 11:19:06 UTC 2022,-106,-11,-76,0,0,0,1063815,0.0
Mon Jun 27 11:19:09 UTC 2022,-108,-11,-77,0,0,0,1063815,0.0
Mon Jun 27 11:19:12 UTC 2022,-108,-12,-76,0,0,0,1063815,0.0
Mon Jun 27 11:19:15 UTC 2022,-108,-11,-77,0,0,0,1063815,0.0
Mon Jun 27 11:19:18 UTC 2022,-108,-14,-73,0,0,0,1063815,0.0
Mon Jun 27 11:19:21 UTC 2022,-107,-11,-76,0,0,0,1063891,0.00020340256902526738
Mon Jun 27 11:19:24 UTC 2022,-107,-12,-73,0,0,0,1063891,0.0
Mon Jun 27 11:19:27 UTC 2022,-107,-11,-77,0,0,0,1063891,0.0
Mon Jun 27 11:19:30 UTC 2022,-108,-11,-77,0,0,0,1063891,0.0
Mon Jun 27 11:19:33 UTC 2022,-107,-11,-77,0,0,0,1063891,0.0
Mon Jun 27 11:19:36 UTC 2022,-107,-13,-73,0,0,0,1063891,0.0
Mon Jun 27 11:19:39 UTC 2022,-107,-12,-74,0,0,0,1063891,0.0
Mon Jun 27 11:19:42 UTC 2022,-108,-11,-77,0,0,0,1063891,0.0
Mon Jun 27 11:19:45 UTC 2022,-107,-12,-75,0,0,0,1064034,0.00037741838637593274
Mon Jun 27 11:19:48 UTC 2022,-107,-11,-75,0,0,0,1064034,0.0
Mon Jun 27 11:19:51 UTC 2022,-107,-13,-76,0,0,0,1064034,0.0
Mon Jun 27 11:19:55 UTC 2022,-108,-12,-75,0,0,0,1064034,0.0
Mon Jun 27 11:19:58 UTC 2022,-108,-14,-73,0,0,0,1064034,0.0
Mon Jun 27 11:20:01 UTC 2022,-107,-10,-77,0,0,0,1064034,0.0
Mon Jun 27 11:20:04 UTC 2022,-108,-13,-73,0,0,0,1064034,0.0
Mon Jun 27 11:20:07 UTC 2022,-107,-11,-76,0,0,0,1064034,0.0
Mon Jun 27 11:20:10 UTC 2022,-108,-9,-77,0,0,0,1064034,0.0
Mon Jun 27 11:20:13 UTC 2022,-107,-12,-74,0,0,0,1064034,0.0
Mon Jun 27 11:20:16 UTC 2022,-107,-12,-74,0,0,0,1064034,0.0
Mon Jun 27 11:20:19 UTC 2022,-107,-12,-75,0,0,0,1064034,0.0
Mon Jun 27 11:20:22 UTC 2022,-107,-11,-76,0,0,0,1064034,0.0
Mon Jun 27 11:20:25 UTC 2022,-107,-11,-76,0,0,0,1064110,0.00019869108950702546
Mon Jun 27 11:20:28 UTC 2022,-107,-13,-71,0,0,0,1064110,0.0
Mon Jun 27 11:20:31 UTC 2022,-107,-13,-72,0,0,0,1064110,0.0
Mon Jun 27 11:20:34 UTC 2022,-107,-14,-73,0,0,0,1064110,0.0
Mon Jun 27 11:20:37 UTC 2022,-107,-9,-77,0,0,0,1064110,0.0
Mon Jun 27 11:20:40 UTC 2022,-108,-14,-74,0,0,0,1064110,0.0
Mon Jun 27 11:20:43 UTC 2022,-108,-12,-74,0,0,0,1064253,0.00038136789454455683
Mon Jun 27 11:20:46 UTC 2022,-106,-14,-70,0,0,0,1064253,0.0
Mon Jun 27 11:20:49 UTC 2022,-106,-12,-74,0,0,0,1064253,0.0
Mon Jun 27 11:20:52 UTC 2022,-106,-12,-74,0,0,0,1064253,0.0
Mon Jun 27 11:20:55 UTC 2022,-107,-10,-76,0,0,0,1064449,0.000523221480085301
Mon Jun 27 11:20:58 UTC 2022,-108,-12,-77,0,0,0,1064449,0.0
Mon Jun 27 11:21:01 UTC 2022,-108,-12,-77,0,0,0,1064449,0.0
Mon Jun 27 11:21:04 UTC 2022,-107,-11,-79,0,0,0,1064449,0.0
Mon Jun 27 11:21:07 UTC 2022,-107,-11,-76,0,0,0,1064449,0.0
Mon Jun 27 11:21:10 UTC 2022,-109,-12,-76,0,0,0,1064449,0.0
Mon Jun 27 11:21:13 UTC 2022,-108,-12,-75,0,0,0,1064449,0.0
Mon Jun 27 11:21:16 UTC 2022,-108,-13,-73,0,0,0,1064449,0.0
Mon Jun 27 11:21:19 UTC 2022,-107,-12,-75,0,0,0,1064449,0.0
Mon Jun 27 11:21:22 UTC 2022,-106,-9,-77,0,0,0,1064449,0.0
Mon Jun 27 11:21:25 UTC 2022,-108,-13,-74,0,0,0,1064449,0.0
Mon Jun 27 11:21:28 UTC 2022,-107,-12,-73,0,0,0,1064525,0.00020428877764729262
Mon Jun 27 11:21:31 UTC 2022,-108,-12,-74,0,0,0,1064525,0.0
Mon Jun 27 11:21:34 UTC 2022,-109,-13,-74,0,0,0,1064525,0.0
Mon Jun 27 11:21:38 UTC 2022,-109,-13,-76,0,0,0,1064796,0.0007106833889213976
Mon Jun 27 11:21:41 UTC 2022,-109,-12,-74,0,0,0,1064796,0.0
Mon Jun 27 11:21:44 UTC 2022,-109,-11,-78,0,0,0,1064796,0.0
Mon Jun 27 11:21:47 UTC 2022,-107,-13,-73,0,0,0,1064796,0.0
Mon Jun 27 11:21:50 UTC 2022,-108,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:21:53 UTC 2022,-108,-12,-74,0,0,0,1064796,0.0
Mon Jun 27 11:21:56 UTC 2022,-108,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:21:59 UTC 2022,-109,-15,-73,0,0,0,1064796,0.0
Mon Jun 27 11:22:02 UTC 2022,-109,-10,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:05 UTC 2022,-108,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:22:08 UTC 2022,-108,-11,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:11 UTC 2022,-108,-12,-75,0,0,0,1064796,0.0
Mon Jun 27 11:22:14 UTC 2022,-109,-13,-75,0,0,0,1064796,0.0
Mon Jun 27 11:22:17 UTC 2022,-108,-12,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:21 UTC 2022,-108,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:22:24 UTC 2022,-109,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:22:27 UTC 2022,-108,-12,-74,0,0,0,1064796,0.0
Mon Jun 27 11:22:30 UTC 2022,-108,-10,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:33 UTC 2022,-107,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:36 UTC 2022,-107,-13,-74,0,0,0,1064796,0.0
Mon Jun 27 11:22:39 UTC 2022,-108,-11,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:42 UTC 2022,-107,-10,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:45 UTC 2022,-108,-10,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:48 UTC 2022,-108,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:22:51 UTC 2022,-107,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:22:54 UTC 2022,-107,-13,-74,0,0,0,1064796,0.0
Mon Jun 27 11:22:57 UTC 2022,-108,-13,-74,0,0,0,1064796,0.0
Mon Jun 27 11:23:00 UTC 2022,-108,-11,-76,0,0,0,1064796,0.0
Mon Jun 27 11:23:03 UTC 2022,-108,-12,-74,0,0,0,1064796,0.0
Mon Jun 27 11:23:06 UTC 2022,-108,-11,-76,0,0,0,1064796,0.0
Mon Jun 27 11:23:09 UTC 2022,-108,-8,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:12 UTC 2022,-108,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:15 UTC 2022,-108,-12,-76,0,0,0,1064796,0.0
Mon Jun 27 11:23:18 UTC 2022,-108,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:21 UTC 2022,-108,-8,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:24 UTC 2022,-108,-9,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:27 UTC 2022,-109,-12,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:30 UTC 2022,-108,-9,-78,0,0,0,1064796,0.0
Mon Jun 27 11:23:33 UTC 2022,-108,-11,-77,0,0,0,1064796,0.0
Mon Jun 27 11:23:36 UTC 2022,-109,-11,-77,0,0,0,1064872,0.000202115237886366
Mon Jun 27 11:23:39 UTC 2022,-109,-11,-75,0,0,0,1064872,0.0
Mon Jun 27 11:23:42 UTC 2022,-108,-10,-78,0,0,0,1064872,0.0
Mon Jun 27 11:23:45 UTC 2022,-108,-12,-77,0,0,0,1064872,0.0
Mon Jun 27 11:23:48 UTC 2022,-107,-12,-73,0,0,0,1064872,0.0
Mon Jun 27 11:23:51 UTC 2022,-108,-9,-77,0,0,0,1064872,0.0
Mon Jun 27 11:23:54 UTC 2022,-107,-9,-77,0,0,0,1064872,0.0
Mon Jun 27 11:23:57 UTC 2022,-109,-10,-77,0,0,0,1065087,0.0005684277946443397
Mon Jun 27 11:24:00 UTC 2022,-109,-11,-76,0,0,0,1065087,0.0
Mon Jun 27 11:24:03 UTC 2022,-108,-12,-76,0,0,0,1065087,0.0
Mon Jun 27 11:24:06 UTC 2022,-108,-11,-77,0,0,0,1065087,0.0
Mon Jun 27 11:24:10 UTC 2022,-108,-9,-77,0,0,0,1065087,0.0
Mon Jun 27 11:24:13 UTC 2022,-107,-13,-74,0,0,0,1065087,0.0
Mon Jun 27 11:24:16 UTC 2022,-107,-9,-77,0,0,0,1065087,0.0
